295,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,100HlljmBQxcjnxXwNX00tDCRpqeHJwpV4Er7mKwpw,P1Win,,1,0,1,0
296,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000Ogwp00Aie9opEEK9opK2C9opPpf9opUM79oq19Y9pQLyB9pQQVt9pQWj69pR2FX9pR83Pj0ISvvp010y2p0142yamtbiEamtdYAa3trH7a3tuo4T01vbha6w4bra6w2iGa6vYS9a6w1eaa6w3U6p01uUt7kejcz7kel5k7kemX57keoPP7kn8ef7kna707knbYK7kndRvad0A2or01AC8r00OOX,P1Win,,1,0,1,0
297,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000W8se00Ts6p00uFep00ECS9mK8s89plSFP9nC7Us9opqHy9oUobh9p8Ryj900D0Y9mByuA9oYTog9mk1Cijo8xnVjp0uYur00lwQr00x6Rp01uUw1kJVwc1mU4Ik1kFwvm1lbfJd1kAX5J1lBFF5p01ziQp01zhqr01mjUp01vtrp01uG6p01uXmp01yKlp01ikrp01hLx9ogFb0,P1Win,,1,0,1,0
298,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000QYdj00OOhj011Eyj00FqtJ012clJmKs5TJmKr03J010ile00Gv3e00Fpae010P6e011EyE0116td010QkE012J8,P1Win,,1,0,1,0
299,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000ihHp00BXDp00FWlq00r9wt008lbad05pda1NEC7a2wFnvang7fjang4yna5lBJS1nfLyK1nfIl67kdMdK7kdOmT7kdPHR7kdRR17kid2L7kifbU7kigwS7kiiG29l5z3H9l5EGQ9l5Kl79l9V7Y9kMToL9kIxku9kICXD9kIIBT9ppQwy9puwotj19MIW,P1Win,,1,0,1,0
300,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000P6RxpvbcnxntwB2xpvhYgxpvpLFxpuwucxntufwxntDAyxnt4I9xpvqQfxpvjACxpvKsXxpuXTkxntLnYxpv6mExpuWuGxpv6GJxpuHeVxpuEhBxntt8dxntOT4xnughnxpuOIdxpvdTBxpvappxntGBC,P1Win,,1,0,1,0
301,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000e1aopMR0HinP83IColKnfCljHxRj15l3Kp004oiEnL3IAiipOpOp00nc6p00BI5p009q0EmfF9GEmfFWREnL3YYbfSuiQonGpp6bgjULv7kmvmk7kvjQd7kE8l67kMVOY7kVKjR7l5yNK7leniD7lnbMwColK6Q,P1Win,,1,0,1,0
302,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000wkyjnkACFamoqUNamotBKa1NU0za0IRvR4opTfGT004olagBnNbajuEhOp01ARsp013PNp01oN6p013eVp01dKep01phcioPTEXp00OSaOpV9Ma204V5H7p8Dmz7p8GAi7nGwsI7nGzGr7opCkG7opFyp7krg8C7kmSgV7kivpf7kmUq57krm3hN09gwQg04UOjr01AU1g04Y32,P2Win,,0,0,0,0
303,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000P6RW00wPDw09i6gw09nJwepQX9jwpz7tdjp8OkWgpVil0n0vzEWnpzwbG600x6u9nPB1v9nPHJjEoQiwkEoQoqTw0iBeajolEWvaoMasb,P1Win,,1,0,1,0
304,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000GeGT00Sj9a4lg9ja4ldsnGjR5FvU00PmWa1O31na1O0krU019YXa1OmDoa1OjWsU00Gw6a1NTawa1NQtAU00rJma1NEnAa1NBGIgnPgRWg00p2SdjvisWdjv9CbN6uU5IN115t5jjVMHXO0qXPu,P1Win,,1,0,1,0
305,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000P6RjpR3fJjpqOGXjpm0Gzo0vQlho1b0IRobH8j8Ejr1QaGmg0jcX0070vR08V1D6pQjlsajmxJGakEElkamCdQIamBvAn,P1Win,,1,0,1,0
306,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000EUva2b3Y7p01ATYa01wBbp00W3jakrF5Kp01rGkp00VwAp00TF8t00zOjt00zOjt00zOjt00zOjt00zOjt00zOjt00zOjt00zOjt00zOjt00zOjt00zOjt00zOjp01AQsp01ov3a2b2mFa2b0Kjp01nI3ahtTua,P1Win,,1,0,1,0
307,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,001kfca01tnIa01vgva01x9iq01ATCamLdlgamLbszamL9zL4mLk589pEotv9pilpk9oVh0b9ozcA29od6OUp01s1up01iBIp01AStp01AT3dnQixndnQfQrdnQdavdnQatzdnQ7MDE015cPEkWIfc9nQ56H9nu64q9n87299mL7YR9mp8WA9lXKaR,P1Win,,1,0,1,0
308,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000gsi60dlDop008pBt00f7vU00wjwp01bPVp00oNxa6qqMVp00gtb9otQj07oy3pGp00EAsa1w0wJaou37qgntjITdke4cYT00YLDa5hysta5hB9pp009rSp01s0br00iAWalAwiQalAEmEa4p7CDjnBWtUGgXoFR7otArBp00Nfip01APw6plvRV9otzTP,P2Win,,0,0,0,0
309,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000dYpp004Bgp00dcQp00lNrp00uFqs00Dh1jpV2I19nGamr9oc2IG9oPIjq9ppYSk9pUQHM90v66l90v8fu9pUWSP9pqamF9oPWOF9oclgP9nGxcS9n7kESp00MVAp00MV2p00MUvp00MTXr00Mpnr00dI192wKuS9n7oXb921YjG,P1Win,,1,0,1,0
310,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000raMinbrVX7k9wT57k9yf17k9zzW7kdYko7kdVDw7kdUit7kik2U7kilnX7kimIT9oyi9e9phlAE9oUjRr9pDqxx9php5I9oUn679pDtet9phrvg9oUq3rjm6Ac0p00IDW4pm7Eyr00FW1ajuKWor005WjLipHo6U01vI7p01uUx8d1xBU80058Ap00vIdajuTgDajuVWwp00n7A,P1Win,,1,0,1,0
311,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,001iRop01lgGp01zMgp01yIqp01xEAt01axAt01axAt01axAt01axAt01axAt01axAt01axAt01axAt01axAt01axAT012u7L01iAcL01qDLajzU8NajzW1yajzXTjp01AQ6p019aYakWYivakX1YramLk1BamLmHxa01xmUa01A3Qa16zRma16Cyi,P1Win,,1,0,1,0
312,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000i3Qin6RJHp00vdwan7gTGan7jACT00vdP8n7ifElasXJla15xI1a15Ap04nthje1nt6h9700dJN700gaiNpQnqd9pUMa4900n9B9kVMKw9kW1bX7kdKU87kich27kdO8T7kifei7kdPKe7kih72j0mkzrp00FW1zch7mp,P1Win,,1,0,1,0
313,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000e1sjlEWDBjnP7YSjoUcT7jmK2xPF00oJUyliUDYp00Ljep00BUrp00swEt00nWht00nWht00nWht00nWht00nWhr00u8A,P1Win,,1,0,1,0
314,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000i3Eimf41OamKfI5amKip6p00wiba15xHOp00EkLj15o1Ft00f6ft00f6ft00f6ft00f6ft007PC7008mR9lekm69labJ67kid4Y7kdPtE7k9rgY7kdSHm1kVPaA1kVTcs1nfS2C1nfOha9ph34S9plHVLg2eHsA,P1Win,,1,0,1,0
315,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000e2rU00hLFU008mzU00BWuU00YLMp01rYLp01nXBp01liup01uEIooVulOo0mR9pOpUGPfaoc3gha3fmwYaoc9Yra3fyD1a3gdWca3ggD8T00ULmaoyRogaoyU5dN1O1GVgoyNmmgphS9KgpVycHp00tRdT01A1ra3gMQla3gPxhp01fWvp01ilYr00FXa800QLaa2wMFsa2wPmo,Draw,,0,0.5,0,0.5
316,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,001e4fp015HDp01e2xp01mn2p01uHDp01AThp01AUgp01APOp01AQMp01ARUt019L9t019L9t019L9t019L9acMRvYT011HeLnCHsd8ngHkIalXmeOalXoUKjnQeeBajvIjcajvKbWajvM4HamCviLamCxYHa1x4R5a1x7y1GggiiC9nH3Yk9nHmg57p4W9ROoHYIWOpR98Wr00YKk,P1Win,,1,0,1,0
317,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,0012aVzd103b600Nt9T01AOxa9Lmola9LjHpp01yWnt00XWft00XWft00XWft00XWft00XWft00XWft00XWfa3gvpbp012IyjnPX3cajvBfYajvyz2Ggg4N3E00RLkp00A1Dp01qCtp01db3r01AUg,P2Win,,0,0,0,0
318,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000x8Mu00TaYu010mFp00naCp00vLdq01aiEq01dgzq00Ue8q00LSTq017kMp00ez2jncaNhjphCQ6ho3x7lhjdvRQq0131Wt00KyQt00L7bp00EmM,P1Win,,1,0,1,0
319,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000gpvU01AyCU013g4apEAtuapE4vP3mbAuc3mc7YD31saWy31sHs0t005FHxogHiJxmJSUrxmJYz3xmK5K5xlaamlxla3n9xl9XgixognFXj005oygd1B72G004V84005Jjgd13NpU00zNc3ou6B6a00Bp130N3wj9k5Nh0v16Fc0,P1Win,,1,0,1,0
320,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,001e4bp01AmUp01ASrp01sOwp01kKop01bC2p015URt01bnya1fuzMa1BtC4anHEflaov4KhajAeLuajWeBSaljTSwaa7KLX7pi3ES7pi23x7pdz5u7oho2N7ohkOa7ngLUr7ngIGI7ngFt09nUCYw9nUuEk9nYL429mL7YR9mKYEF9mKQkt9p0G119p0xFO9p4O5BjmxUOzGgL7XT,P1Win,,1,0,1,0
321,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000yKeq00R2vq00STAq00Rhyq00Rxiq00GfAq00u9QhognLC9o3CJf9n7mQF9n2XUp9kmSfE9opFx29oUyr4jmBFwsjmXF5Ciogojpq00gs89kWbHd9puPOd9o3JsbapVsPOa0NjoXa0W9fu,P1Win,,1,0,1,0
322,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,0013zTjnPXmwp01shYa0nfwfp01rKLp014DyakeCRYakeEKJakeGDup017j8p00XHup01fTLp01tm0E00W92zd0XeHld0XeHl9KHHMl6vsbR42bmMN9oyRqw9oyUEf9oyXRXg0Ac6z7k1juD7keylk7krNc1a0niddzd0YQ4r01qXa,P1Win,,1,0,1,0
323,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,101ijEinckaop01hdXp01AQ2amLnuUj0iYjza4lQIxU004jSr01dJNa2aeV1a2ah5aajECUoamLkNY808VyJO01bA0a4lO2wp01w1IajEBj2ajEzqh,P1Win,,1,0,1,0
324,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000iilin2uzDi2SkfChnKArzjnTzFdj04Himt00iict00iiba15A6Fa15xpIankvbGanksuOp00hsWajuQilajuNBpGd0f4sSnP51cx5LDXjx5LNn5p00xBar01ARmp00w0nq00yF5E4kxkR,P2Win,,0,0,1,0
325,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,0010BUU00yJoIjv3rOIjv3rOM15DmH8kiwYE300xEhp00L7jO0ikQOO0imJzO00LDyX00L6Ia4lxFLjmKPdST010zCq01lhpp01uaDa4lp29a4lmlda4loLlt010jOp01bRvp00FWYajvwJCr00FHdGe5JNPr00PDi,P1Win,,1,0,1,0
326,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000gd5joyeaI40mtdAamKjfhp00xVmamKgylt00ekMa2aEwAp00vgqp009HiT00dL0amJV7CamK3UBr00e30N0doSi6pcIdTr00bCMp00kqtwphanS7k9qMK7kdPNA7k9sFv7kdT2j7kmJ8y7o3ePB7o3j8TD04BcA7p8mHb7p8qsGt00ekMp00FUWp00XaS,P1Win,,1,0,1,0
327,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000i3jjnoGgUjphhR9l9JTKdlbkP8Wld0ah860uXAqSnt4Foa1rzqEajuPfAajuRVzp00tm9a1rC7At00hwpp00u9Hp00x5Ap00wyyq00B5Ep00sOWp00zdN,P2Win,,0,0,0,0
328,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,001jFMp01uYIr01AUgp01jE5p01sfYp01b3Np01AR6p01ilFp01m7bp01x7Up01z01p01x8hp01b2lp01AP7r011ok809TuTijvI4bajvNUJajvPx6ajvRpQanpYymamGXMRa6vW07a6w53UjlsPm6jnD1faGggmiF9oqcve9oquM0g1nMR2g1B589g1aHWWg1fbJgg1o4wrg1o8ym,P2Win,,0,0,0,0
329,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,001dwst01dgut01dgut01dgut01dgut01eBxajvKK7ajvNr3t01hiup01ATCanQq3danQsJ9p01AStp01pRbGesapHalFKjl8nCHqiT017AB9oz0du9ozj25LnGY9fr01AT2ahHgCzahHdVDjnQeeDp01gIxr01AU77oMkb67oMhKya16CAMOoz26G,P1Win,,1,0,1,0
330,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000e28joUcTMjmK5Mip00gWiG004Aip004krp00tjjp00D1tp00FVLp00F9fp00E5mp00BWBSoy50zyfFhOwF00hf4amKcelamK9xrt00cWqp01ASjr01A6mt00cWpt00cWpt004l0,P1Win,,1,0,1,0
331,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000ACYp00Sllp01AOxp01qpMp01ARap01vLF7phsV27phvlz7oytf77oywsPp010xqOpVfa2g04SFag00D46ajzGHKajRh0H204S8ng04XeQp01ixM7oyqyb7phy2vjolh3Y7kmXDN7kn0ga7kn1Rw7kn3tS7kn56fp01fT8p00SiVr01dgpN09lmVr00CMAr00vgz7mT5527mT8iKa4HjO7r00S6Ap00S6Qa1NWWB4pVrLr,P2Win,,0,0,0,0
332,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000e2ri10JLlin6ShQX00b4Qj0Imjep00j7qY008EFp004Rxp00AACanPsq9anPv75G004kdp00xUKa00Bpja00yInad05s8ajuThiajuLdup00JXU8091YRr00dvwa3fGIRzd0aLazcLX4Czd0bPJzcLY9czd0cUjzcM0dLzd0dYS,P2Win,,0,0,0,0
333,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,001dwsinPPk4GesapH9oUYwd9oQKwT9oVl1xjnQeexr01pmla16Ed9a16BwdanQsJ9p017jYanQq3dajvKIJajvNpIafxh1DafxekIp01AStp01gs5p01pAJN0enO27keQSt7keLfd7oMkb67oMnoO7oMqCxp01ATCgpMUuOgpMYwIgpN3yCgpN7Aw,P1Win,,1,0,1,0
334,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000FqAopN31Pp01zdhop5mk8U01efualeThMaleQAUU01uDu9eOAkkg01qBAgnQirEU00WQuU00pN9a2g79Ka2g4sOa2fNBBa2fQixa2fxKoa2fArkanPlF4a2aBulgnPeWeg00Tmng01daU6pulcFp00RfXdkf1cwp00EAyaoyNSAp00JdXr00MaIr00Rfy,P1Win,,1,0,1,0
335,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,000kHfa00tPLa00wwJajuPdLajuRTHX0085mwg27GzwfAHPhwfaiXYweIT7GweiugoweNm5ROjMdqAOjlNziOiUoI0OitYQHOi3A0pp00krHjnPaERr00uDv8cRhNC4oUqQt,P1Win,,1,0,1,0
336,000B86o16cgep00uIbU01dHHap8WEPalARfhanGSs2ajVzN2U01uDu9f2NyEg01qBAgnQirEU00Vf8U00q4ua3gMzWamLh2wamKVlea3gxgwamKDREa3gfMWa3fF3CamKeS4gnPeprg00Rdeg019FNdkX4DWp01yFpooVxPfT01w06ae6z29dnyHC8a3BQg58lXTdC7eFLPr,0015EOp01leJU00TmuU01dHIp01iylp012qb9f2wCRgmGwAMamL6hML33k2ca3gxgw9pi5c7ajvsUqa3guzA9f2dhx9oHAt3ajvqeugnPHaxakAB3op016wlp01eznp00LkAr00Tnca9KsQTp015sjr01AQK9oM5Abj0J9DeamL8XI600PkK800Q8Va01hdqakADJkp01gpM401hdq,P1Win,,1,0,1,0
